Year,CollegeName,Branch,Category,ClosingRank
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Engg IM Ind. Engg.,STG,74972
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Engg IM Ind. Engg.,STR,109848
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,1G,38005
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,1R,39614
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,2AG,37300
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,2AK,46525
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,2AR,44534
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,2BG,40085
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,3AG,28994
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,3AR,35112
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,3BG,32918
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,3BR,38660
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,GM,27750
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,GMK,29586
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,GMR,32306
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,SCG,47513
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,SCK,58850
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,SCR,53038
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,Mgmt. ME Mechanical,STG,41990
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,1G,31081
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,2AG,38656
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,2AR,42229
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,2BG,49971
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,2BR,90654
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,3AG,31495
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,3AK,70885
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,3AR,50179
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,3BG,34460
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,GM,30453
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,GMK,30672
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,GMR,35746
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,SCG,57794
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,SCR,84538
2020,4 E004 Dr. Ambedkar Institute Of Technology Bangalore,TC Telecommn.,STG,44634
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,1G,12333
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,2AG,5383
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,2AR,5872
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,2BG,11450
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,3AG,2279
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,3BG,3820
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,GM,1001
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,GMR,4824
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,SCG,6378
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,SCK,9230
2020,5 E005 R. V. College of Engineering Bangalore,BT Bio Technology,SCR,27715
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,1G,5305
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,2AG,5714
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,2AK,15376
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,2AR,7403
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,2BG,4036
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,3AG,4300
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,3AR,7207
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,3BG,6431
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,GM,3896
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,GMK,6581
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,GMR,6118
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,SCG,11364
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,SCR,12250
2020,5 E005 R. V. College of Engineering Bangalore,CE Civil,STG,8390
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,1G,373
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,1R,788
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,2AG,437
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,2AK,1195
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,2AR,734
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,2BG,392
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,2BR,2179
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,3AG,214
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,3BG,233
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,3BR,609
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,GM,60
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,GMK,230
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,GMR,338
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,SCG,1717
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,SCK,3571
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,SCR,2213
2020,5 E005 R. V. College of Engineering Bangalore,CS Computers,STG,258
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,1G,729
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,1R,1770
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,2AG,701
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,2AK,2496
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,2AR,1823
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,2BG,1518
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,3AG,722
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,3BG,485
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,3BR,849
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,GM,250
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,GMK,802
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,GMR,760
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,SCG,4425
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,SCK,5689
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,SCR,5555
2020,5 E005 R. V. College of Engineering Bangalore,EC Electronics,STG,2616
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,1G,13086
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,2AG,5979
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,2AR,17209
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,2BG,10063
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,3AG,5197
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,3BG,3142
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,3BK,30890
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,GM,1259
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,GMR,7452
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,SCG,13780
2020,5 E005 R. V. College of Engineering Bangalore,EI Elec. Inst.,SCR,57946
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,1G,964
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,1K,11540
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,2AG,628
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,2BG,2228
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,3AG,386
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,3AR,1802
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,3BG,547
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,GM,288
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,GMR,732
2020,5 E005 R. V. College of Engineering Bangalore,Engg IE Info.Science,SCG,3352
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,1G,14674
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,2AG,10700
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,2AR,21862
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,2BG,17227
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,3AG,7718
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,3BG,9241
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,GM,5232
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,GMK,12598
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,GMR,9147
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,SCG,41753
2020,5 E005 R. V. College of Engineering Bangalore,IM Ind. Engg.,SCR,44787
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,1G,4064
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,2AG,2077
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,2AR,4514
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,2BG,1399
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,2BK,22697
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,2BR,15969
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,3AG,1299
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,3BG,1664
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,3BR,3519
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,GM,810
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,GMK,2331
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,GMR,2662
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,SCG,10730
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,SCR,10987
2020,5 E005 R. V. College of Engineering Bangalore,Mgmt. ME Mechanical,STG,7065
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,1G,2445
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,2AG,1339
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,2AR,3033
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,2BG,2766
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,3AG,1494
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,GM,935
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,GMK,3354
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,GMR,2519
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,SCG,8654
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,SCR,11777
2020,5 E005 R. V. College of Engineering Bangalore,SE Aero Space,STG,2382
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,1G,11949
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,2AG,6463
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,2BG,4384
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,3AG,3104
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,3AK,16947
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,3AR,7509
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,3BG,4488
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,GM,2188
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,GMK,9441
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,GMR,6044
2020,5 E005 R. V. College of Engineering Bangalore,Engg. TC Telecommn.,SCG,34417
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,1G,15947
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,2AG,11063
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,2AR,13145
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,2BG,16145
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,3AG,7268
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,3BG,8290
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,GM,3903
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,GMK,6754
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,GMR,12142
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,SCG,12489
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,SCR,59024
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,STG,13388
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,1G,11052
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,2AG,12340
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,2AR,14911
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,2BG,11264
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,2BR,30931
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,3AG,10062
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,3BG,9840
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,GM,8211
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,GMK,8247
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,GMR,10942
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,SCG,18080
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,SCK,18403
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,SCR,23987
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CE Civil,STG,8761
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,1G,14983
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,2AG,9913
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,2AK,17735
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,2AR,13465
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,2BG,6963
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,3AG,8057
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,3BG,8028
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,GM,6496
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,GMR,10450
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,SCG,23508
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,SCR,44328
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CH Chemical,STG,26942
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,1G,1208
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,1R,1913
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,2AG,1671
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,2AR,3018
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,2BG,1564
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,3AG,686
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,3BG,1106
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,3BR,1769
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,GM,402
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,GMK,1739
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,GMR,1104
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,SCG,5015
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,SCK,12625
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,SCR,5349
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,CS Computers,STG,1330
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,1G,1451
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,2AG,1910
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,2AK,5160
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,2AR,4118
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,2BG,3307
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,3AG,1498
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,3AR,3150
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,3BG,1527
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,GM,1149
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,GMK,3381
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,GMR,3013
2020,6 E006 M S Ramaiah Institute of Technology Bangalore,EC Electronics,SCG,8338
